Operação,Tipo,No. Invoice,Incoterm,Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Cód. Exceção
Importação,Marítimo ,989867,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.409,503.0,2.952,STANDARD,11/09/2023,17/10/2023,36,29,
Importação,Marítimo ,989868,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.410,259.0,1.968,STANDARD,05/10/2023,03/11/2023,29,29,
Importação,Marítimo ,989869,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.411,268.0,2.952,STANDARD,10/10/2023,08/11/2023,29,29,
Importação,Marítimo ,989870,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.412,152.0,2.952,STANDARD,13/02/2023,14/03/2023,29,29,
Importação,Marítimo ,989871,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.413,484.0,2.952,STANDARD,07/12/2023,07/01/2024,31,29,
Importação,Marítimo ,989872,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.414,503.0,2.952,STANDARD,29/08/2023,28/09/2023,30,25,
Importação,Marítimo ,989873,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.415,434.0,2.952,STANDARD,08/10/2023,06/11/2023,29,25,
Importação,Marítimo ,989874,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.416,394.0,2.952,STANDARD,24/06/2023,23/07/2023,29,25,
Importação,Marítimo ,989875,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.417,544.0,2.952,STANDARD,03/08/2023,01/09/2023,29,29,
Importação,Marítimo ,989876,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.418,324.0,1.968,STANDARD,06/08/2023,04/09/2023,29,29,
Importação,Marítimo ,989877,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.419,146.0,2.952,STANDARD,04/04/2023,03/05/2023,29,29,
Importação,Marítimo ,989878,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.420,622.0,2.952,STANDARD,19/03/2023,17/04/2023,29,29,
Importação,Marítimo ,989879,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.421,370.0,2.952,STANDARD,07/10/2023,05/11/2023,29,29,
Importação,Marítimo ,989880,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.422,246.0,2.952,STANDARD,27/04/2023,26/05/2023,29,29,
Importação,Marítimo ,989881,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.423,548.0,2.952,STANDARD,20/10/2023,18/11/2023,29,29,
Importação,Marítimo ,989882,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.424,433.0,2.952,STANDARD,30/06/2023,29/07/2023,29,29,
Importação,Marítimo ,989883,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.425,607.0,2.952,STANDARD,26/05/2023,24/06/2023,29,29,
Importação,Marítimo ,989884,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.426,472.0,2.952,STANDARD,08/08/2023,06/09/2023,29,29,
Importação,Marítimo ,989885,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.427,160.0,2.952,STANDARD,25/09/2023,30/10/2023,35,29,
Importação,Marítimo ,989886,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.428,216.0,2.952,STANDARD,23/09/2023,28/10/2023,35,29,
Importação,Marítimo ,989887,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.429,347.0,2.952,STANDARD,07/08/2023,05/09/2023,29,29,
Importação,Marítimo ,989888,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.430,409.0,2.952,STANDARD,03/12/2023,01/01/2024,29,29,
Importação,Marítimo ,989889,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.431,634.0,2.952,STANDARD,30/09/2023,29/10/2023,29,29,
Importação,Marítimo ,989890,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.432,131.0,2.952,STANDARD,13/03/2023,11/04/2023,29,29,
Importação,Marítimo ,989891,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.433,506.0,2.952,STANDARD,30/03/2023,28/04/2023,29,29,
Importação,Marítimo ,989892,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.434,593.0,2.952,STANDARD,12/08/2023,10/09/2023,29,29,
Importação,Marítimo ,989893,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.435,363.0,2.952,STANDARD,05/01/2023,09/02/2023,35,29,
Importação,Marítimo ,989894,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.436,537.0,2.952,STANDARD,11/11/2023,18/12/2023,37,29,
Importação,Marítimo ,989895,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.437,107.0,2.952,STANDARD,12/01/2023,10/02/2023,29,25,
Importação,Marítimo ,989896,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.438,527.0,2.952,STANDARD,19/04/2023,18/05/2023,29,25,
Importação,Marítimo ,989897,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.439,459.0,2.952,STANDARD,17/10/2023,15/11/2023,29,25,
Importação,Marítimo ,989898,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.440,498.0,2.952,STANDARD,05/02/2023,06/03/2023,29,25,
Importação,Marítimo ,989899,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.441,182.0,1.968,STANDARD,29/06/2023,28/07/2023,29,25,E05
Importação,Marítimo ,989900,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.442,376.0,1.968,STANDARD,21/07/2023,19/08/2023,29,29,E05
Importação,Marítimo ,989901,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.443,159.0,1.968,STANDARD,27/09/2023,26/10/2023,29,29,E05
Importação,Marítimo ,989902,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.444,576.0,1.968,STANDARD,29/07/2023,27/08/2023,29,29,
Importação,Marítimo ,989903,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.445,335.0,2.952,STANDARD,20/11/2023,19/12/2023,29,29,
Importação,Marítimo ,989904,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.446,333.0,2.952,STANDARD,31/01/2023,01/03/2023,29,29,
Importação,Marítimo ,989905,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.447,325.0,2.952,STANDARD,10/06/2023,09/07/2023,29,29,
Importação,Marítimo ,989906,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.448,427.0,2.952,STANDARD,16/01/2023,14/02/2023,29,29,
Importação,Marítimo ,989907,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.449,356.0,2.952,STANDARD,22/09/2023,21/10/2023,29,29,
Importação,Marítimo ,989908,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.450,273.0,2.952,STANDARD,28/07/2023,31/08/2023,34,29,
Importação,Marítimo ,989909,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.451,215.0,2.952,STANDARD,11/09/2023,10/10/2023,29,29,
Importação,Marítimo ,989910,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.452,603.0,2.952,STANDARD,27/01/2023,25/02/2023,29,29,
Importação,Marítimo ,989911,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.453,569.0,2.952,STANDARD,06/09/2023,05/10/2023,29,29,
Importação,Marítimo ,989912,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.454,295.0,2.952,STANDARD,05/06/2023,04/07/2023,29,29,
Importação,Marítimo ,989913,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.455,413.0,2.952,STANDARD,26/06/2023,25/07/2023,29,29,
Importação,Marítimo ,989914,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.456,570.0,2.952,STANDARD,26/07/2023,24/08/2023,29,29,
Importação,Marítimo ,989915,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.457,111.0,2.952,STANDARD,15/08/2023,13/09/2023,29,29,
Importação,Marítimo ,989916,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.458,378.0,2.952,STANDARD,17/08/2023,15/09/2023,29,29,E05
Importação,Marítimo ,989917,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.459,512.0,2.952,STANDARD,07/04/2023,06/05/2023,29,29,E05
Importação,Marítimo ,989918,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.460,189.0,2.952,STANDARD,21/03/2023,22/04/2023,32,29,E05
Importação,Marítimo ,989919,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.461,136.0,2.952,STANDARD,09/12/2023,07/01/2024,29,29,E05
Importação,Marítimo ,989920,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.462,502.0,2.952,STANDARD,26/07/2023,24/08/2023,29,29,E05
Importação,Marítimo ,989921,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.463,365.0,2.952,STANDARD,24/09/2023,31/10/2023,37,29,E05
Importação,Marítimo ,989922,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.464,523.0,2.952,STANDARD,20/04/2023,19/05/2023,29,29,E05
Importação,Marítimo ,989923,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.465,604.0,2.952,STANDARD,20/01/2023,18/02/2023,29,29,
Importação,Marítimo ,989924,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.466,553.0,2.952,STANDARD,13/03/2023,17/04/2023,35,29,
Importação,Marítimo ,989925,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.467,418.0,2.952,STANDARD,15/01/2023,16/02/2023,32,29,
Importação,Marítimo ,989926,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.468,223.0,2.952,STANDARD,19/04/2023,18/05/2023,29,29,
Importação,Marítimo ,989927,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.469,599.0,2.952,STANDARD,11/11/2023,10/12/2023,29,29,
Importação,Marítimo ,989928,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.470,555.0,2.952,STANDARD,13/08/2023,11/09/2023,29,29,
Importação,Marítimo ,989929,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.471,446.0,2.952,STANDARD,05/02/2023,06/03/2023,29,29,
Importação,Marítimo ,989930,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.472,193.0,2.952,STANDARD,11/10/2023,09/11/2023,29,29,
Importação,Marítimo ,989931,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.473,233.0,2.952,STANDARD,20/05/2023,18/06/2023,29,29,
Importação,Marítimo ,989932,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.474,434.0,2.952,STANDARD,03/11/2023,02/12/2023,29,29,
Importação,Marítimo ,989933,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.475,258.0,2.952,STANDARD,16/01/2023,14/02/2023,29,29,
Importação,Marítimo ,989934,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.476,523.0,2.952,STANDARD,11/01/2023,17/02/2023,37,29,
Importação,Marítimo ,989935,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.477,350.0,2.952,STANDARD,28/06/2023,27/07/2023,29,29,
Importação,Marítimo ,989936,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.478,185.0,2.952,STANDARD,11/02/2023,12/03/2023,29,25,
Importação,Marítimo ,989937,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.479,444.0,2.952,STANDARD,02/07/2023,31/07/2023,29,25,
Importação,Marítimo ,989938,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.480,562.0,2.952,STANDARD,26/12/2023,27/01/2024,32,29,
Importação,Marítimo ,989939,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.481,535.0,2.952,STANDARD,06/12/2023,04/01/2024,29,29,
Importação,Marítimo ,989940,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.482,301.0,2.952,STANDARD,14/05/2023,12/06/2023,29,29,
Importação,Marítimo ,989941,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.483,169.0,2.952,STANDARD,30/04/2023,29/05/2023,29,29,
Importação,Marítimo ,989942,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.484,452.0,2.952,STANDARD,14/07/2023,12/08/2023,29,29,
Importação,Marítimo ,989943,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.485,225.0,2.952,STANDARD,18/08/2023,16/09/2023,29,29,
Importação,Marítimo ,989944,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.486,398.0,2.952,STANDARD,15/11/2023,14/12/2023,29,29,
Importação,Marítimo ,989945,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.487,586.0,2.952,STANDARD,31/10/2023,30/11/2023,30,29,
Importação,Marítimo ,989946,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.488,189.0,2.952,STANDARD,01/03/2023,30/03/2023,29,29,
Importação,Marítimo ,989947,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.489,229.0,2.952,STANDARD,24/04/2023,30/05/2023,36,29,
Importação,Marítimo ,989948,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.490,280.0,2.952,STANDARD,18/07/2023,16/08/2023,29,29,
Importação,Marítimo ,989949,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.491,181.0,2.952,STANDARD,16/12/2023,14/01/2024,29,29,
Importação,Marítimo ,989950,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.492,321.0,2.952,STANDARD,06/07/2023,04/08/2023,29,29,
Importação,Marítimo ,989951,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.493,142.0,2.952,STANDARD,04/01/2023,05/02/2023,32,29,
Importação,Marítimo ,989952,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.494,253.0,2.952,STANDARD,29/01/2023,27/02/2023,29,29,
Importação,Marítimo ,989953,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.495,520.0,2.952,STANDARD,09/08/2023,07/09/2023,29,29,
Importação,Marítimo ,989954,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.496,511.0,2.952,STANDARD,20/08/2023,19/09/2023,30,29,
Importação,Marítimo ,989955,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.497,253.0,2.952,STANDARD,15/08/2023,13/09/2023,29,29,
Importação,Marítimo ,989956,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.498,635.0,2.952,STANDARD,11/01/2023,09/02/2023,29,29,
Importação,Marítimo ,989957,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.499,190.0,2.952,STANDARD,31/01/2023,01/03/2023,29,29,
Importação,Marítimo ,989958,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.500,573.0,2.952,STANDARD,19/12/2023,25/01/2024,37,29,
Importação,Marítimo ,989959,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.501,112.0,2.952,STANDARD,19/10/2023,17/11/2023,29,29,
Importação,Marítimo ,989960,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.502,451.0,2.952,STANDARD,02/01/2023,31/01/2023,29,29,
Importação,Marítimo ,989961,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.503,322.0,2.952,STANDARD,15/07/2023,13/08/2023,29,29,
Importação,Marítimo ,989962,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.504,614.0,2.952,STANDARD,10/11/2023,09/12/2023,29,29,
Importação,Marítimo ,989963,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.505,424.0,2.952,STANDARD,22/05/2023,20/06/2023,29,29,
Importação,Marítimo ,989964,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.506,539.0,2.952,STANDARD,17/01/2023,24/02/2023,38,29,
Importação,Marítimo ,989965,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.507,196.0,2.952,STANDARD,15/06/2023,14/07/2023,29,29,
Importação,Marítimo ,989966,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.508,402.0,2.952,STANDARD,01/02/2023,02/03/2023,29,29,
Importação,Marítimo ,989967,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.509,485.0,2.952,STANDARD,24/05/2023,26/06/2023,33,29,
Importação,Marítimo ,989968,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.510,214.0,2.952,STANDARD,24/01/2023,22/02/2023,29,29,
Importação,Marítimo ,989969,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.511,244.0,2.952,STANDARD,09/04/2023,08/05/2023,29,29,
Importação,Marítimo ,989970,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.512,364.0,2.952,STANDARD,29/05/2023,27/06/2023,29,29,
Importação,Marítimo ,989971,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.513,415.0,2.952,STANDARD,15/12/2023,13/01/2024,29,29,
Importação,Marítimo ,989972,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.514,235.0,2.952,STANDARD,21/04/2023,20/05/2023,29,29,
Importação,Marítimo ,989973,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.515,560.0,2.952,STANDARD,14/12/2023,12/01/2024,29,29,
Importação,Marítimo ,989974,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.516,437.0,2.952,STANDARD,28/07/2023,31/08/2023,34,29,
Importação,Marítimo ,989975,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.517,300.0,2.952,STANDARD,02/05/2023,31/05/2023,29,29,
Importação,Marítimo ,989976,EXW,DE-Germany,BR,Santos,4089,0010-9249-802.518,402.0,2.952,STANDARD,29/10/2023,27/11/2023,29,29,
Importação,Marítimo,989691,EXW,CN-China,BR,Santos,4090,0010-9249-802.233,504.0,0.984,STANDARD,24/06/2023,08/08/2023,45,45,
Importação,Marítimo,989692,EXW,US-United States,BR,Santos,4089,0010-9249-802.234,112.0,1.968,STANDARD,07/03/2023,11/04/2023,35,29,
Importação,Marítimo,989977,EXW,CN-China,BR,Santos,4090,0010-9249-802.519,504.0,0.984,STANDARD,18/12/2023,08/02/2024,52,45,
Importação,Marítimo,989978,EXW,CN-China,BR,Santos,4090,0010-9249-802.520,504.0,0.984,STANDARD,01/11/2023,16/12/2023,45,45,
Importação,Marítimo,989979,EXW,CN-China,BR,Santos,4090,0010-9249-802.521,504.0,0.984,STANDARD,12/02/2023,29/03/2023,45,45,
Importação,Marítimo,989980,EXW,CN-China,BR,Santos,4090,0010-9249-802.522,504.0,0.984,STANDARD,11/07/2023,25/08/2023,45,45,
Importação,Marítimo,989981,EXW,CN-China,BR,Santos,4090,0010-9249-802.523,504.0,0.984,STANDARD,16/04/2023,31/05/2023,45,45,
Importação,Marítimo,989982,EXW,CN-China,BR,Santos,4090,0010-9249-802.524,504.0,0.984,STANDARD,14/07/2023,28/08/2023,45,45,
Importação,Marítimo,989983,EXW,CN-China,BR,Santos,4090,0010-9249-802.525,504.0,0.984,STANDARD,03/11/2023,18/12/2023,45,45,
Importação,Marítimo,989984,EXW,CN-China,BR,Santos,4090,0010-9249-802.526,504.0,0.984,STANDARD,02/05/2023,16/06/2023,45,45,
Importação,Marítimo,989985,EXW,CN-China,BR,Santos,4090,0010-9249-802.527,504.0,0.984,STANDARD,06/04/2023,21/05/2023,45,45,
Importação,Marítimo,989986,EXW,CN-China,BR,Santos,4090,0010-9249-802.528,504.0,0.984,STANDARD,16/07/2023,01/09/2023,47,45,
Importação,Marítimo,989987,EXW,CN-China,BR,Santos,4090,0010-9249-802.529,504.0,0.984,STANDARD,22/07/2023,05/09/2023,45,45,
Importação,Marítimo,989988,EXW,CN-China,BR,Santos,4090,0010-9249-802.530,504.0,0.984,STANDARD,18/10/2023,02/12/2023,45,45,
Importação,Marítimo,989989,EXW,CN-China,BR,Santos,4090,0010-9249-802.531,504.0,0.984,STANDARD,19/07/2023,02/09/2023,45,45,
Importação,Marítimo,989990,EXW,CN-China,BR,Santos,4090,0010-9249-802.532,504.0,0.984,STANDARD,06/03/2023,20/04/2023,45,45,
Importação,Marítimo,989991,EXW,CN-China,BR,Santos,4090,0010-9249-802.533,504.0,0.984,STANDARD,24/12/2023,07/02/2024,45,45,
Importação,Marítimo,989992,EXW,CN-China,BR,Santos,4090,0010-9249-802.534,504.0,0.984,STANDARD,16/02/2023,02/04/2023,45,45,
Importação,Marítimo,989993,EXW,CN-China,BR,Santos,4090,0010-9249-802.535,504.0,0.984,STANDARD,25/11/2023,09/01/2024,45,45,
Importação,Marítimo,989994,EXW,CN-China,BR,Santos,4090,0010-9249-802.536,504.0,0.984,STANDARD,17/12/2023,31/01/2024,45,45,
Importação,Marítimo,989995,EXW,CN-China,BR,Santos,4090,0010-9249-802.537,504.0,0.984,STANDARD,16/03/2023,30/04/2023,45,45,
Importação,Marítimo,989996,EXW,CN-China,BR,Santos,4090,0010-9249-802.538,504.0,0.984,STANDARD,20/08/2023,04/10/2023,45,45,
Importação,Marítimo,989997,EXW,CN-China,BR,Santos,4090,0010-9249-802.539,504.0,0.984,STANDARD,27/11/2023,11/01/2024,45,45,
Importação,Marítimo,989998,EXW,CN-China,BR,Santos,4090,0010-9249-802.540,504.0,0.984,STANDARD,17/12/2023,31/01/2024,45,45,
Importação,Marítimo,989999,EXW,CN-China,BR,Santos,4090,0010-9249-802.541,504.0,0.984,STANDARD,11/05/2023,25/06/2023,45,45,
Importação,Marítimo,990000,EXW,CN-China,BR,Santos,4090,0010-9249-802.542,504.0,0.984,STANDARD,20/07/2023,03/09/2023,45,45,
Importação,Marítimo,990001,EXW,CN-China,BR,Santos,4090,0010-9249-802.543,504.0,0.984,STANDARD,31/07/2023,14/09/2023,45,45,
Importação,Marítimo,990002,EXW,CN-China,BR,Santos,4090,0010-9249-802.544,504.0,0.984,STANDARD,01/12/2023,21/01/2024,51,45,
Importação,Marítimo,990003,EXW,CN-China,BR,Santos,4090,0010-9249-802.545,504.0,0.984,STANDARD,12/09/2023,27/10/2023,45,45,
Importação,Marítimo,990004,EXW,CN-China,BR,Santos,4090,0010-9249-802.546,504.0,0.984,STANDARD,09/11/2023,24/12/2023,45,45,
Importação,Marítimo,990005,EXW,CN-China,BR,Santos,4090,0010-9249-802.547,504.0,0.984,STANDARD,27/12/2023,10/02/2024,45,45,
Importação,Marítimo,990006,EXW,CN-China,BR,Santos,4090,0010-9249-802.548,504.0,0.984,STANDARD,23/01/2023,09/03/2023,45,45,
Importação,Marítimo,990007,EXW,CN-China,BR,Santos,4090,0010-9249-802.549,504.0,0.984,STANDARD,29/03/2023,13/05/2023,45,45,
Importação,Marítimo,990008,EXW,CN-China,BR,Santos,4090,0010-9249-802.550,504.0,0.984,STANDARD,09/06/2023,02/08/2023,54,45,
Importação,Marítimo,990009,EXW,CN-China,BR,Santos,4090,0010-9249-802.551,504.0,0.984,STANDARD,10/07/2023,24/08/2023,45,45,
Importação,Marítimo,990010,EXW,CN-China,BR,Santos,4090,0010-9249-802.552,504.0,0.984,STANDARD,22/08/2023,06/10/2023,45,45,
Importação,Marítimo,990011,EXW,CN-China,BR,Santos,4090,0010-9249-802.553,504.0,0.984,STANDARD,07/02/2023,24/03/2023,45,45,
Importação,Marítimo,990012,EXW,CN-China,BR,Santos,4090,0010-9249-802.554,504.0,0.984,STANDARD,11/03/2023,25/04/2023,45,45,
Importação,Marítimo,990013,EXW,CN-China,BR,Santos,4090,0010-9249-802.555,504.0,0.984,STANDARD,19/10/2023,03/12/2023,45,45,
Importação,Marítimo,990014,EXW,US-United States,BR,Santos,4089,0010-9249-802.556,112.0,1.968,STANDARD,19/11/2023,18/12/2023,29,29,
Importação,Marítimo,990015,EXW,US-United States,BR,Santos,4089,0010-9249-802.557,112.0,1.968,STANDARD,14/06/2023,13/07/2023,29,29,
Importação,Marítimo,990016,EXW,US-United States,BR,Santos,4089,0010-9249-802.558,112.0,1.968,STANDARD,22/10/2023,20/11/2023,29,29,
Importação,Marítimo,990017,EXW,US-United States,BR,Santos,4089,0010-9249-802.559,112.0,1.968,STANDARD,06/07/2023,04/08/2023,29,25,
Importação,Marítimo,990018,EXW,US-United States,BR,Santos,4089,0010-9249-802.560,112.0,1.968,STANDARD,05/04/2023,04/05/2023,29,25,
Importação,Marítimo,990019,EXW,US-United States,BR,Santos,4089,0010-9249-802.561,112.0,1.968,STANDARD,17/06/2023,16/07/2023,29,29,
Importação,Marítimo,990020,EXW,US-United States,BR,Santos,4089,0010-9249-802.562,112.0,1.968,STANDARD,08/11/2023,07/12/2023,29,29,
Importação,Marítimo,990021,EXW,US-United States,BR,Santos,4089,0010-9249-802.563,112.0,1.968,STANDARD,24/01/2023,22/02/2023,29,29,
Importação,Marítimo,990022,EXW,US-United States,BR,Santos,4089,0010-9249-802.564,112.0,1.968,STANDARD,15/09/2023,14/10/2023,29,25,
Importação,Marítimo,990023,EXW,US-United States,BR,Santos,4089,0010-9249-802.565,112.0,1.968,STANDARD,13/07/2023,11/08/2023,29,25,
Importação,Marítimo,990024,EXW,US-United States,BR,Santos,4089,0010-9249-802.566,112.0,1.968,STANDARD,05/05/2023,03/06/2023,29,25,
Importação,Marítimo,990025,EXW,US-United States,BR,Santos,4089,0010-9249-802.567,112.0,1.968,STANDARD,01/08/2023,30/08/2023,29,29,
Importação,Marítimo,990026,EXW,US-United States,BR,Santos,4089,0010-9249-802.568,112.0,1.968,STANDARD,02/04/2023,01/05/2023,29,29,
Importação,Marítimo,990027,EXW,US-United States,BR,Santos,4089,0010-9249-802.569,112.0,1.968,STANDARD,30/11/2023,29/12/2023,29,29,
Importação,Marítimo,990028,EXW,US-United States,BR,Santos,4089,0010-9249-802.570,112.0,1.968,STANDARD,03/04/2023,02/05/2023,29,29,
Importação,Marítimo,990029,EXW,US-United States,BR,Santos,4089,0010-9249-802.571,112.0,1.968,STANDARD,08/09/2023,07/10/2023,29,29,
Importação,Marítimo,990030,EXW,US-United States,BR,Santos,4089,0010-9249-802.572,112.0,1.968,STANDARD,24/07/2023,22/08/2023,29,29,
Importação,Marítimo,990031,EXW,US-United States,BR,Santos,4089,0010-9249-802.573,112.0,1.968,STANDARD,03/10/2023,05/11/2023,33,29,
Importação,Marítimo,990032,EXW,US-United States,BR,Santos,4089,0010-9249-802.574,112.0,1.968,STANDARD,19/03/2023,17/04/2023,29,25,
Importação,Marítimo,990033,EXW,US-United States,BR,Santos,4089,0010-9249-802.575,112.0,1.968,STANDARD,28/10/2023,26/11/2023,29,25,
Importação,Marítimo,990034,EXW,US-United States,BR,Santos,4089,0010-9249-802.576,112.0,1.968,STANDARD,02/03/2023,31/03/2023,29,25,
Importação,Marítimo,990035,EXW,US-United States,BR,Santos,4089,0010-9249-802.577,112.0,1.968,STANDARD,31/03/2023,29/04/2023,29,29,
Importação,Marítimo,990036,EXW,US-United States,BR,Santos,4089,0010-9249-802.578,112.0,1.968,STANDARD,31/05/2023,29/06/2023,29,29,
